row_number	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT row_number() OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT row_number() OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	SAME	"1,2,3"[U+0031 U+002C U+0032 U+002C U+0033]	"1,2,3"[U+0031 U+002C U+0032 U+002C U+0033]
rank	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT rank() OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT rank() OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	SAME	"1,2,3"[U+0031 U+002C U+0032 U+002C U+0033]	"1,2,3"[U+0031 U+002C U+0032 U+002C U+0033]
dense_rank	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT dense_rank() OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT dense_rank() OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	SAME	"1,2,3"[U+0031 U+002C U+0032 U+002C U+0033]	"1,2,3"[U+0031 U+002C U+0032 U+002C U+0033]
lag	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT lag(x) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT lag(x) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	DIFF	"0,1,2"[U+0030 U+002C U+0031 U+002C U+0032]	"1,2"[U+0031 U+002C U+0032]
lead	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT lead(x) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT lead(x) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	DIFF	"2,3,0"[U+0032 U+002C U+0033 U+002C U+0030]	"2,3"[U+0032 U+002C U+0033]
ntile	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT ntile(2) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT ntile(2) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	SAME	"1,1,2"[U+0031 U+002C U+0031 U+002C U+0032]	"1,1,2"[U+0031 U+002C U+0031 U+002C U+0032]
first_value	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT first_value(x) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT first_value(x) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	SAME	"1,1,1"[U+0031 U+002C U+0031 U+002C U+0031]	"1,1,1"[U+0031 U+002C U+0031 U+002C U+0031]
last_value	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT last_value(x) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT last_value(x) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	SAME	"1,2,3"[U+0031 U+002C U+0032 U+002C U+0033]	"1,2,3"[U+0031 U+002C U+0032 U+002C U+0033]
nth_value	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT nth_value(x,2) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT nth_value(x,2) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	DIFF	"0,2,2"[U+0030 U+002C U+0032 U+002C U+0032]	"2,2"[U+0032 U+002C U+0032]
percent_rank	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT round(percent_rank(),4) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT round(percent_rank(),4) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	DIFF	<ERR:Code: 63. DB::Exception: Aggregate function with name 'round' does not exist. In>	<ERR:Catalog Error: Scalar Function with name percent_rank does not exist!>
cume_dist	(SELECT arrayStringConcat(groupArray(w), ',') FROM (SELECT round(cume_dist(),4) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	(SELECT string_agg(w::VARCHAR, ',') FROM (SELECT round(cume_dist(),4) OVER (ORDER BY x) AS w FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3)))	DIFF	<ERR:Code: 63. DB::Exception: Aggregate function with name 'round' does not exist. In>	<ERR:Catalog Error: Scalar Function with name cume_dist does not exist!>
minute_v	toMinute(toDateTime('2024-01-01 13:45:30'))	minute(TIMESTAMP '2024-01-01 13:45:30')	SAME	45	45
second_v	toSecond(toDateTime('2024-01-01 13:45:30'))	second(TIMESTAMP '2024-01-01 13:45:30')	SAME	30	30
millisecond_v	toMillisecond(toDateTime64('2024-01-01 13:45:30.123',3))	millisecond(TIMESTAMP '2024-01-01 13:45:30.123')	DIFF	123	30123
dayofmonth_v	toDayOfMonth(toDate('2024-02-29'))	dayofmonth(DATE '2024-02-29')	SAME	29	29
monthname_v	toString(toDate('2024-03-15'))	monthname(DATE '2024-03-15')	DIFF	"2024-03-15"[U+0032 U+0030 U+0032 U+0034 U+002D U+0030 U+0033 U+002D U+0031 U+0035]	"March"[U+004D U+0061 U+0072 U+0063 U+0068]
yearweek_v	toYearWeek(toDate('2024-12-30'))	yearweek(DATE '2024-12-30')	DIFF	202452	202501
date_v	toString(toDate('2024-06-15'))	date('2024-06-15')::VARCHAR	SAME	"2024-06-15"[U+0032 U+0030 U+0032 U+0034 U+002D U+0030 U+0036 U+002D U+0031 U+0035]	"2024-06-15"[U+0032 U+0030 U+0032 U+0034 U+002D U+0030 U+0036 U+002D U+0031 U+0035]
date_format_full	formatDateTime(toDateTime('2024-02-05 09:03:07'), '%Y-%m-%d %H:%i:%s')	strftime(TIMESTAMP '2024-02-05 09:03:07', '%Y-%m-%d %H:%M:%S')	SAME	"2024-02-05 09:03:07"[U+0032 U+0030 U+0032 U+0034 U+002D U+0030 U+0032 U+002D U+0030 U+0035 U+0020 U+0030 U+0039 U+003A U+0030 U+0033 U+003A U+0030 U+0037]	"2024-02-05 09:03:07"[U+0032 U+0030 U+0032 U+0034 U+002D U+0030 U+0032 U+002D U+0030 U+0035 U+0020 U+0030 U+0039 U+003A U+0030 U+0033 U+003A U+0030 U+0037]
map_v	toString(map('a', 1, 'b', 2))	map(['a','b'],[1,2])::VARCHAR	DIFF	"{'a':1,'b':2}"[U+007B U+0027 U+0061 U+0027 U+003A U+0031 U+002C U+0027 U+0062 U+0027 U+003A U+0032 U+007D]	"{a=1, b=2}"[U+007B U+0061 U+003D U+0031 U+002C U+0020 U+0062 U+003D U+0032 U+007D]
rand_runs	rand() >= 0	random() >= 0	SAME	1	true
today_runs	today() >= toDate('1970-01-01')	today() >= DATE '1970-01-01'	SAME	1	true
lgamma_v	toString(round(lgamma(5),6))	round(lgamma(5),6)::VARCHAR	SAME	"3.178054"[U+0033 U+002E U+0031 U+0037 U+0038 U+0030 U+0035 U+0034]	"3.178054"[U+0033 U+002E U+0031 U+0037 U+0038 U+0030 U+0035 U+0034]
quantile_v	(SELECT toString(quantile(0.5)(x)) FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3))	(SELECT quantile_cont(x,0.5)::VARCHAR FROM (SELECT 1 AS x UNION ALL SELECT 2 UNION ALL SELECT 3))	DIFF	"2"[U+0032]	"2.0"[U+0032 U+002E U+0030]
